ID	Target	Tweet	Stance
48	Are E-Cigarettes safe?	Users may alter many of the devices, such as using them to administer other drugs like cannabis.	NONE
344	Are E-Cigarettes safe?	Simon is also concerned about other chemicals delivered by electronic cigarettes, including di-ethylene glycol (a highly toxic substance), various nitrosamines (powerful carcinogens), and other compounds suspected of being harmful to humans.	AGAINST
235	Are E-Cigarettes safe?	Nine out of 10 teenagers who tried e-cigarettes were already smokers, meaning the trend that the attorneys general consider a public-health emergency may instead portend successful harm reduction.	NONE
252	Are E-Cigarettes safe?	�e-cigarettes appear to play a substantial role in tobacco users� cessation attempts,� the UNC researchers said.	NONE
21	Are E-Cigarettes safe?	In youth, e-cigarette use risks involve accidental nicotine exposure.	AGAINST
313	Are E-Cigarettes safe?	The U.S. Food and Drug Administration (FDA) has NOT evaluated e-cigarettes for safety or effectiveness.	AGAINST
160	Are E-Cigarettes safe?	Awareness of e-cigarettes rose from about four in 10 adults in 2010 to six in 10 adults in 2011.�E-cigarette use is growing rapidly,� said CDC Director Tom Frieden, MD, MPH.	NONE
276	Are E-Cigarettes safe?	Apart from that, nicotine exposure has long been linked to atherosclerosis, the accumulation of plaque on the artery walls.	NONE
191	Are E-Cigarettes safe?	However, given 50% of tobacco smokers will die as a direct result of their habit (and often in a horrible way), it would seem to me that it's a risk worth taking.	NONE
385	Are E-Cigarettes safe?	Aside from toxicity, there are also risks from e-cigarette misuse or accidents such as contact with liquid nicotine, fires caused by vaporizer malfunction, and explosions as result from extended charging, unsuitable chargers, or design flaws.	AGAINST
293	Are E-Cigarettes safe?	Since the main claim being used to sell e-cigarettes right now is that they are safer than tobacco-containing cigarettes, that�s the first claim that needs to be examined.	FAVOR
343	Are E-Cigarettes safe?	Harvey Simon, MD, Harvard Health Editor, expressed concern that the nicotine amounts in e-cigarettes can vary significantly.	NONE
257	Are E-Cigarettes safe?	They enable some users to reduce or quit smoking.	NONE
308	Are E-Cigarettes safe?	On the other side we see e-cigarette promoters  making concreted, absolutist statements that e-cigarettes are safe and effective aids to smoking cessation.	FAVOR
149	Are E-Cigarettes safe?	In addition to containing varying levels of the addictive substance nicotine, e-cigarettes also contain other cancer-causing chemicals, such as formaldehyde.	AGAINST
130	Are E-Cigarettes safe?	The use of e-cigarettes is on the rise.	FAVOR
151	Are E-Cigarettes safe?	  Many researchers agree that the sharp spike in popularity for e-cigarettes is fast outpacing research on the potential dangers.	AGAINST
359	Are E-Cigarettes safe?	Higher end e-cigarettes allow the heat temperature to be adjusted, which can intensify the nicotine hit.	NONE
99	Are E-Cigarettes safe?	"The Surgeon General's 2014 report found ""that nicotine adversely affects maternal and fetal health during pregnancy, and that exposure to nicotine during fetal development has lasting adverse consequences for brain development."""	AGAINST
372	Are E-Cigarettes safe?	FDA has stalled for years in proceeding with proposed rules that would allow it to regulate the e-cigarettes as tobacco products.	NONE
87	Are E-Cigarettes safe?	"In August 2014, the American Heart Association noted that ""e-cigarettes could fuel and promote nicotine addiction, especially in children""."	AGAINST
330	Are E-Cigarettes safe?	But according to a Public Health England report, scientists believe the levels of nicotine in e-cigarettes are unlikely to pose any significant health risk.	FAVOR
214	Are E-Cigarettes safe?	E-cigarette sales are projected to overtake cigarette sales in the next decade, and teen use of e-cigarettes outpaces cigarette use, according to a recent survey released by the National Institute on Drug Abuse.	NONE
121	Are E-Cigarettes safe?	New research reveals that the chemical used to add flavor to e-cigarettes is known to cause severe lung damage.	AGAINST
412	Are E-Cigarettes safe?	Many users think that e-cigarettes are healthier than traditional cigarettes for personal use or for other people.	FAVOR
20	Are E-Cigarettes safe?	E-cigarettes were associated with fewer adverse effects than nicotine patches.	FAVOR
188	Are E-Cigarettes safe?	The AAPHP recommends electronic cigarettes as a less hazardous smoke-free tobacco/nicotine product.	FAVOR
71	Are E-Cigarettes safe?	The majority of e-cigarettes evaluated included carcinogenic tobacco-specific nitrosamines (TSNAs) and the carcinogen toluene.	AGAINST
106	Are E-Cigarettes safe?	E-cigarette vapor can contain cancer-causing formaldehyde at levels up to 15 times higher than regular cigarettes, a new study finds.	AGAINST
270	Are E-Cigarettes safe?	The EU is updating the Tobacco Products Directive so that electronic cigarettes below a certain nicotine threshold can be sold with health warnings.	NONE
348	Are E-Cigarettes safe?	The report concluded that the nicotine in the e-cigs is roughly as dangerous as being addicted to coffee	FAVOR
102	Are E-Cigarettes safe?	Since e-cigarettes are not validated as cessation tools, may contain nicotine at inconsistent levels and added ingredients that are possibly harmful, allowing e-cigarettes to be used among pregnant women to decrease smoking puts this group at considerable risk.	AGAINST
29	Should women take HRT post-menopause?	HRT is very effective in easing many of the symptoms of menopause that women have.	FAVOR
124	Should women take HRT post-menopause?	The researchers also looked at the biological plausibility of any causal link.	NONE
115	Should women take HRT post-menopause?	They appraised each study against nine criteria that would need to be met before it was possible to say whether HRT caused breast cancer.	NONE
84	Should women take HRT post-menopause?	Ovarian cancer is often difficult to diagnose as the symptoms are similar to irritable bowel syndrome and other conditions.	NONE
5	Should women take HRT post-menopause?	Further refining the data collected, a secondary analysis of the WHI study found evidence to suggest that women who begin hormone therapy within 10 years of menopause may have less of a risk of heart disease than women who are farther from menopause.	FAVOR
56	Should women take HRT post-menopause?	But some data suggest that estrogen can decrease the risk of heart disease when taken early in postmenopausal years.	FAVOR
143	Should women take HRT post-menopause?	At the moment there isn't enough research to say whether, above a certain dose, the progestogen can outweigh the oestrogen and actually reduce the risk of womb cancer overall.	NONE
225	Should women take HRT post-menopause?	  Women taking the combined HRT were almost twice as likely as the placebo group to die of breast cancer (and 57 percent more likely to die of other causes).	AGAINST
152	Should women take HRT post-menopause?	The findings from the study suggest that taking hormone replacement therapy (HRT)�for the menopause, even for just a few years, is associated with an increased risk of developing ovarian cancer.	AGAINST
65	Should women take HRT post-menopause?	Also, especially when taken for more than a few years, hormone therapy increases the risk of breast cancer, a finding confirmed in multiple studies of different hormone therapy combinations, not just limited to a combination estrogen-progestin pill (Prempro).	AGAINST
208	Should women take HRT post-menopause?	For women with intact uteri, estrogen only treatment is not an acceptable option, because estrogen-only treatment leads to a statistically significant increased risk for uterine cancer .	AGAINST
136	Should women take HRT post-menopause?	Once a woman stops using HRT, her risk of breast cancer will start to drop back down again.	AGAINST
209	Should women take HRT post-menopause?	Data from the Million Women Study suggest that the benefits of the estrogen-only treatment might not apply to women at higher risk for a diagnosis of breast cancer.	AGAINST
146	Should women take HRT post-menopause?	When a woman stops taking HRT the risk starts to go back down over time.	AGAINST
31	Should women take HRT post-menopause?	There are two main types of HRT namely (i)  �oestrogen only HRT� which contains only  oestrogen and (ii)  �combined HRT� which contains both oestrogen and a progesterone.	NONE
12	Should women take HRT post-menopause?	If you are taking the combined hormone pill for the long-term treatment of chronic disease such as osteoporosis, federal researchers have urged that you and your doctor discuss the possibility of stopping the therapy or tapering it off.	AGAINST
35	Should women take HRT post-menopause?	Deciding which type of HRT to use can be difficult.	NONE
28	Should women take HRT post-menopause?	Hormone replacement therapy (HRT) involves taking female sex hormones to replace hormones that your ovaries no longer produce after menopause.	NONE
42	Should women take HRT post-menopause?	It�s important to remember that if you are in early menopause (ie. under 45) rather than natural menopause, HRT will just be replacing the hormones that would normally be produced at your age.	NONE
167	Should women take HRT post-menopause?	A long-term review of two clinical trials has shed new light on menopausal hormone therapy and breast cancer risk over time.	NONE
22	Should women take HRT post-menopause?	Many bothersome symptoms associated with menopause, including hot flashes and mood swings, frequently get better on their own.	AGAINST
93	Should women take HRT post-menopause?	Prof Dame Valerie Beral, professor of epidemiology and director of the cancer epidemiology unit at the University of Oxford, called for guidelines to be changed to warn women of the link between HRT and ovarian cancer.	AGAINST
192	Should women take HRT post-menopause?	If you decide to use HRT, try estrogen-only formulations and use it for as brief a time as possible.	AGAINST
229	Should women take HRT post-menopause?	However, the latest news about associated health risks has led doctors to believe that the cancer risks are serious enough to outweigh the benefits of the therapy for many women.	AGAINST
51	Should women take HRT post-menopause?	Systemic estrogen � which comes in pill, skin patch, gel, cream or spray form � remains the most effective treatment for relief of troublesome menopausal hot flashes and night sweats.	FAVOR
95	Should women take HRT post-menopause?	Although HRT use fell rapidly about a decade ago, in the UK and the US around six million women are still using the treatment, which counters hot flushes, mood swings and other symptoms of the menopause.	NONE
141	Should women take HRT post-menopause?	There is evidence that the progestogen part of combined HRT can counteract the cancer-causing effects of the oestrogen part.	FAVOR
196	Should women take HRT post-menopause?	WHI study on HRT usage showed that 38 women are being diagnosed with breast cancer per 10,000 women who are taking the combined HRT per year as compared to 30 women per 10,000 who are not using HRT. 	AGAINST
76	Should women take HRT post-menopause?	HRT drugs are used to alleviate the symptoms of the menopause, which can be so severe they interfere with day-to-day life.	FAVOR
41	Should women take HRT post-menopause?	For most women with menopausal symptoms or those thought to be at risk of osteoporosis, the benefits of taking HRT outweigh the risks.	FAVOR
111	Should women take HRT post-menopause?	The original research found that women who had taken HRT were twice as likely to develop breast cancer and more likely to die.	AGAINST
150	Should women take HRT post-menopause?	More research needs to be carried out in this area before this link is confirmed.	NONE
78	Should women take HRT post-menopause?	Taking HRT for five years is linked to one extra case of ovarian cancer per 1,000 women.	AGAINST
164	Should women take HRT post-menopause?	The meta-analysis also finds a reduced risk of mucinous ovarian cancer with HRT use.	FAVOR
26	Should women take HRT post-menopause?	And there are a variety of nonhormonal therapies to treat bladder problems and vaginal dryness associated with menopause.	AGAINST
237	Should women take HRT post-menopause?	In view of this latest news, some doctors are reevaluating the safety of estrogen replacement therapy for everyone except women who have had a hysterectomy and who have had both ovaries removed.	AGAINST
162	Should women take HRT post-menopause?	It is important to note that the largest Randomised trial of HRT in post menopausal women, The Women�s Health Initiative, did not find any increase in risk of ovarian cancer for users of oestrogen or oestrogen plus progestogen therapy after more than 5 years use.	FAVOR
185	Should women take HRT post-menopause?	Many factors aside from HRT influence breast cancer risk.	NONE
140	Should women take HRT post-menopause?	But the picture for combined HRT is a bit more complicated.	NONE
0	Should women take HRT post-menopause?	The authors of an article on the trial's results, published in JAMA, point out that the percentage of cancer risk was high in women taking HRT, compared to women who didn't take hormones	AGAINST
2	Should women take HRT post-menopause?	Out of 10,000 women taking HRT, seven more would be expected to have coronary heart disease events, eight more would have breast cancer, eight more would have strokes, and eight more would have blood clots.	AGAINST
77	Should women take HRT post-menopause?	Women have a one in 50 chance of developing ovarian cancer in their lifetime .	NONE
46	Should women take HRT post-menopause?	Use of hormone therapy changed abruptly when a large clinical trial found that the treatment actually posed more health risks than benefits for one type of hormone therapy, particularly when given to older postmenopausal women.	AGAINST
100	Should women take HRT post-menopause?	Your risk of developing breast cancer may rise slightly with the amount of oestrogen�your body is exposed to.	AGAINST
125	Should women take HRT post-menopause?	New research shows that existing studies can only tell us that there may or may not be a link between HRT and increased risk of breast cancer.	NONE
148	Should women take HRT post-menopause?	HRT may reduce the risk of bowel cancer, but the evidence is mixed.	NONE
176	Should women take HRT post-menopause?	Estrogen is prescribed for women who no longer have a uterus.	NONE
90	Should women take HRT post-menopause?	The effects were the same for the two main types of HRT � preparations containing just oestrogen and oestrogen together with a progestagen.	NONE
85	Should women take HRT post-menopause?	The study, conducted by a team at Oxford University and involving 100 researchers worldwide, found that women who take HRT to combat symptoms of the menopause are 40 per cent more likely to get one of the two most common types of ovarian cancer.	AGAINST
172	Should women take HRT post-menopause?	The study authors concluded there is a �greater adverse influence for estrogen and progestin use and somewhat greater benefit for use of estrogen alone.� .	AGAINST
177	Should women take HRT post-menopause?	Estrogen therapy may increase the risk of endometrial cancer, so women who still have a uterus usually take estrogen plus progestin.	AGAINST
98	Should women take HRT post-menopause?	Scientists found that the rate of ovarian cancer among those who took HRT was 2.6 per 1,000 women over five years.	AGAINST
36	Should women take HRT post-menopause?	Some women do get side effects with HRT and these will be explained if you choose to use HRT.	AGAINST
144	Should women take HRT post-menopause?	Using either oestrogen-only or combined (oestrogen and progestogen) HRT increases a woman's risk of ovarian cancer.	AGAINST
61	Should women take HRT post-menopause?	Women who have had their uterus removed (hysterectomy) don't need to take progestin.	NONE
159	Should women take HRT post-menopause?	What often gets lost in the mix when the media discuss HRT is that it brings very real benefits to the quality of life, which should not be discounted.	FAVOR
137	Should women take HRT post-menopause?	Breast cancer is much more common than either ovarian or womb cancer.	NONE
11	Should women take HRT post-menopause?	Today's report confirms the study's primary conclusion that combination hormone therapy should not be used to prevent disease in healthy, postmenopausal women.	AGAINST
240	Should women take HRT post-menopause?	In a sub-study of 4,500 women aged 65 and older in the WHI, those on the HRT regimen were found to be twice as likely to develop Alzheimer's disease or another form of dementia within five years compared with women who took a placebo.	AGAINST
27	Should women take HRT post-menopause?	Unfortunately, few effective alternative treatments exist for menopausal symptoms that are severe.	FAVOR
227	Should women take HRT post-menopause?	Replacing the lost estrogen with hormone supplements can alleviate these problems, which may include hot flashes, depression, mood swings, vaginal dryness, sleep disturbances, and clouded thinking.	FAVOR
4	Should women take HRT post-menopause?	New research confirms HRT risks outweigh benefits .	AGAINST
122	Should women take HRT post-menopause?	The researchers concluded that HRT may or may not increase the risk of breast cancer and none of the three studies is able to establish that it does.	NONE
32	Should women take HRT post-menopause?	�oestrogen only HRT� is used for women who have had a hysterectomy.	NONE
142	Should women take HRT post-menopause?	Studies have shown that the more days per month a woman uses progestogen, as part of combined HRT, the less the increase in risk of womb cancer.	FAVOR
175	Should women take HRT post-menopause?	Replacing estrogen can help ease those symptoms.	NONE
138	Should women take HRT post-menopause?	This means that, if you look at the total effect of HRT on these types of cancer, combined HRT is linked to more cases than oestrogen-only HRT, because of its effect on the risk of breast cancer.	AGAINST
62	Should women take HRT post-menopause?	In the largest clinical trial to date, a combination estrogen-progestin pill (Prempro) increased the risk of certain serious conditions, including: Heart disease, Stroke, Blood clots and Breast cancer.	AGAINST
135	Should women take HRT post-menopause?	And if they use HRT for over 10 years, their risks are even higher.	AGAINST
128	Should women take HRT post-menopause?	After menopause, a woman�s ovaries stop producing the hormone oestrogen.	NONE
222	Should women take HRT post-menopause?	Although there had been some reports that women on HRT developed less aggressive cancers, the researchers found that was far from the case.	AGAINST
186	Should women take HRT post-menopause?	HRT, a pharmaceutical hormone that often includes a combination of estrogen and progestin, is considered a known human carcinogen.	AGAINST
70	Should women take HRT post-menopause?	Early menopause typically lowers the risk of most types of breast cancer.	FAVOR
232	Should women take HRT post-menopause?	Estrogen taken without progestin can cause uterine cancer.	AGAINST
64	Should women take HRT post-menopause?	Hormone therapy, particularly estrogen combined with a progestin, can make your breasts look more dense on mammograms, making breast cancer more difficult to detect.	AGAINST
44	Should women take HRT post-menopause?	Hormone replacement therapy � medications containing female hormones to replace the ones the body no longer makes after menopause � used to be a standard treatment for women with hot flashes and other menopause symptoms.	FAVOR
158	Should women take HRT post-menopause?	As much of the UK media pointed out, while the risk increase found here is worth noting and investigating further, women should not stop taking HRT without consulting their doctor.	NONE
40	Should women take HRT post-menopause?	If you are worried about taking HRT, you should discuss the risks and benefits relating to your individual situation with your doctor.	NONE
123	Should women take HRT post-menopause?	The researchers also said that the randomised controlled trial of oestrogen-only HRT had shown no increased risk of breast cancer.	FAVOR
23	Should women take HRT post-menopause?	One of the best things women can do, according to the National Cancer Institute (NCI), is to adopt a healthy lifestyle -- including not smoking, getting regular exercise, and having a good, nutritious diet.	NONE
184	Should women take HRT post-menopause?	If you have a personal history of breast cancer or are at higher risk, HRT may not be safe.	AGAINST
180	Should women take HRT post-menopause?	According to the National Cancer Institute, evidence regarding risks and benefits come from the clinical trials conducted as part of the Women�s Health Initiative (WHI).	NONE
81	Should women take HRT post-menopause?	But the impact on ovarian cancer due to HRT has been debated, particularly for those taking the drug for less than five years.	NONE
39	Should women take HRT post-menopause?	Current research evidence suggests taking HRT can slightly increase your risk of developing ovarian and breast cancer.	AGAINST
206	Should women take HRT post-menopause?	More recent analyses clarify that the increased risk of breast cancer in the Women�s Health Initiative study occurred in women taking the combined estrogen-progestin formula, but not in women taking estrogen-only HRT supplements.	AGAINST
47	Should women take HRT post-menopause?	As the concern about health hazards attributed to hormone therapy grew, doctors became less likely to prescribe it.	AGAINST
94	Should women take HRT post-menopause?	"She said: ""The definite risk of ovarian cancer, even with less than five years of HRT, is directly relevant to today's patterns of use - with most women now taking HRT for only a few years - and has implications for current efforts to revise UK and worldwide guidelines."""	AGAINST
207	Should women take HRT post-menopause?	When the studies were continued for the estrogen-only arms of the major studies, statistically significant decreases in breast cancer risk were noted in women who had been taking conjugated equine estrogen formulations.	AGAINST
161	Should women take HRT post-menopause?	This topic has been a contentious issue for some years with a majority of observational studies failing to show an increased risk of ovarian cancer with HRT use whilst two large studies from the UK and Denmark did find an increase.	NONE
43	Should women take HRT post-menopause?	Tt is thought that most women in early menopause would benefit from taking HRT, at least until the predicted age of natural menopause � roughly 52 years of age.	FAVOR
145	Should women take HRT post-menopause?	In 2015 new research found that there is an increased risk of ovarian cancer even for women who are taking HRT for under 5 years.	AGAINST
168	Should women take HRT post-menopause?	In earlier clinical trials, combination hormone replacement therapy (HRT) consisting of progestin plus estrogen was linked to an increased risk of breast cancer and death from that disease.	AGAINST
3	Should women take HRT post-menopause?	The difference between the women taking HRT and those on placebo was alarming enough to halt at five years a portion of the study that was supposed last more than eight years.	AGAINST
105	Should women take HRT post-menopause?	Hormone replacement therapy (HRT) is associated with a slightly increased risk of developing breast cancer.	AGAINST
53	Should women take HRT post-menopause?	Low-dose vaginal preparations of estrogen � which come in cream, tablet or ring form � can effectively treat vaginal symptoms and some urinary symptoms, while minimizing absorption into the body.	FAVOR
133	Should women take HRT post-menopause?	The risk of developing breast cancer is increased for women who are using combined HRT, and may also be increased for users of oestrogen-only HRT.	AGAINST
223	Should women take HRT post-menopause?	On the contrary, women taking the combined HRT were 25 percent more likely to have an invasive breast cancer than women in the placebo group. 	AGAINST
190	Should women take HRT post-menopause?	The evidence from studies of women taking HRT has supported these concerns regarding cancer.	AGAINST
228	Should women take HRT post-menopause?	Some women may be able to take hormone replacement therapy to treat hot flashes and other menopausal symptoms in the short term without any ill effects.	FAVOR
49	Should women take HRT post-menopause?	However, further review of clinical trials and new evidence show that hormone therapy may be a good choice for certain women, depending on their risk factors.	FAVOR
163	Should women take HRT post-menopause?	This meta-analysis does not suggest that HRT causes ovarian cancer but does find an association between HRT use and increased risk of two specific types of epithelial ovarian cancer, serous and endometroid.	AGAINST
80	Should women take HRT post-menopause?	However, the HRT drugs have also been found to reduce the risk of osteoporosis and bowel cancers.	FAVOR
34	Should women take HRT post-menopause?	There are several ways HRT can be taken, including as a gel that you rub into your skin, tablets or a patch that sticks onto your skin.	NONE
234	Should women take HRT post-menopause?	For women without a hysterectomy, the only recommended hormone replacement therapy is the combination of estrogen and progestin, which causes an increased risk of breast cancer.	AGAINST
7	Should women take HRT post-menopause?	Another study of the WHI data published in JAMA in 2008 confirmed the health risks associated with long-term use of estrogen/progestin hormone therapy in postmenopausal women.	AGAINST
171	Should women take HRT post-menopause?	Within 2.75 years after stopping therapy, the risk was still present but not as high.	AGAINST
110	Should women take HRT post-menopause?	The reports said that the study that reported the link between HRT and breast cancer in 2002 was �fundamentally flawed�.	FAVOR
91	Should women take HRT post-menopause?	An increase in risk with HRT was seen only for the two most common types of ovarian cancer, serous and endometrioid ovarian cancers, and not for the two less common types, mucinous and clear cell ovarian cancers.	AGAINST
83	Should women take HRT post-menopause?	"Prof Sir Richard Peto told the BBC News website: ""It's a risk, about a million women in this country have HRT and 1,000 will get ovarian cancer from it."""	AGAINST
219	Should women take HRT post-menopause?	Women on combination hormone therapy were also more likely to have abnormal mammograms -- even in the first year of treatment -- than women taking a placebo, according to the same study.	AGAINST
224	Should women take HRT post-menopause?	 Women taking the combined HRT were 78 percent more likely to have cancer that had spread to the lymph nodes.	AGAINST
89	Should women take HRT post-menopause?	Although the ovarian cancer risk falls over time after stopping HRT treatment, women who had used HRT for at least five years still had an increased risk of ovarian cancer 10 years later.	AGAINST
8	Should women take HRT post-menopause?	While the study showed diminished risk of heart disease three years after the WHI intervention stopped, researchers found the overall risks of hormone therapy -- such as stroke, blood clots, and cancer -- outweighed the benefits.	AGAINST
13	Should women take HRT post-menopause?	For postmenopausal women with osteoporosis, for example, there are a number of treatments that have been shown to be more effective than hormone replacement therapy.	AGAINST
59	Should women take HRT post-menopause?	For women who haven't had their uterus removed, estrogen is typically prescribed along with progesterone or progestin (progesterone-like medication).	NONE
211	Should women take HRT post-menopause?	After three years, breast cancer rates remained slightly elevated in this group but were no longer statistically different from the placebo group.	AGAINST
131	Should women take HRT post-menopause?	The evidence that HRT can cause some types of cancer (breast, womb and ovarian) is strong.	AGAINST
17	Should women take HRT post-menopause?	Progestin keeps uterine cells from dividing and causes the uterus to shed its lining each month.	NONE
166	Should women take HRT post-menopause?	Hormone therapy that includes progestin plus estrogen may increase breast cancer risk, but estrogen alone may lower risk, according to long-term review.	NONE
72	Should women take HRT post-menopause?	Hormone replacement therapy increases the risk of ovarian cancer, analysis of 52 separate studies has found.	AGAINST
216	Should women take HRT post-menopause?	The next year, the Journal of the American Medical Association (JAMA) reported more bad news for women getting HRT.	AGAINST
134	Should women take HRT post-menopause?	The Million Women Study results suggested that women who are using combined HRT have double the risk of breast cancer compared to non-users.	AGAINST
201	Should women take HRT post-menopause?	Breast cancer risk was greatest among users of estrogen-progestin combination therapy.	AGAINST
226	Should women take HRT post-menopause?	As you approach menopause, your levels of estrogen and progesterone (the hormones that cause you to ovulate and menstruate each month) start to decline, often triggering a whole host of symptoms that can range from annoying to incapacitating.	NONE
63	Should women take HRT post-menopause?	A related clinical trial evaluating estrogen alone (Premarin) in women who previously had a hysterectomy found no increased risk of breast cancer or heart disease.	FAVOR
54	Should women take HRT post-menopause?	Low-dose vaginal preparations do not help with hot flashes, night sweats or protection against osteoporosis.	AGAINST
107	Should women take HRT post-menopause?	It's estimated that there will be an extra 19 cases of breast cancer for every 1,000 women�taking combined HRT for 10 years.	AGAINST
50	Should women take HRT post-menopause?	The benefits of hormone therapy depend, in part, on whether you take systemic hormone therapy or low-dose vaginal preparations of estrogen.	FAVOR
204	Should women take HRT post-menopause?	Other research has confirmed the basic result that use of HRT increases risk of breast cancer in post-menopausal women.	AGAINST
174	Should women take HRT post-menopause?	Lack of estrogen can cause symptoms such as hot flashes, vaginal dryness, and painful intercourse.	NONE
205	Should women take HRT post-menopause?	Examination of cancer tissue in women taking combined HRT at the time of diagnosis reveals an increased presentation of breast cancer of lobular origin .	AGAINST
189	Should women take HRT post-menopause?	It is not surprising that there are concerns over exposure to hormones through pharmaceuticals.	AGAINST
242	Should women take HRT post-menopause?	HRT had often been prescribed for the treatment of urinary incontinence.	NONE
217	Should women take HRT post-menopause?	The journal published a study of women who took a combination of estrogen and progestin, a synthetic form of progesterone, and showed they were at risk of getting a more aggressive form of breast cancer than women who didn't get HRT.	AGAINST
169	Should women take HRT post-menopause?	Women who had a hysterectomy and took estrogen alone were found to have a reduced risk of breast cancer and breast cancer death.	FAVOR
58	Should women take HRT post-menopause?	The study found no significant association between hormone therapy and heart disease.	AGAINST
48	Should women take HRT post-menopause?	Hormone therapy is no longer recommended for disease prevention, such as heart disease or memory loss.	AGAINST
88	Should women take HRT post-menopause?	The study found that there was a significantly increased risk of developing the disease in current or recent users of HRT.	AGAINST
21	Should women take HRT post-menopause?	HRT may also not be a good choice if you have uterine fibroids, since estrogen can make them grow bigger, and thus cause pain and bleeding.	AGAINST
57	Should women take HRT post-menopause?	A recent, randomized, controlled clinical trial � the Kronos Early Estrogen Prevention Study (KEEPS) � explored estrogen use and heart disease in younger postmenopausal women.	NONE
203	Should women take HRT post-menopause?	Researchers estimated that women who used HRT for 10 years were almost four times more likely to develop breast cancer than women who  did not use HRT.	AGAINST
160	Should women take HRT post-menopause?	Most experts agree that if HRT is used on a short-term basis (no more than five years), the benefits usually outweigh the risks...	FAVOR
238	Should women take HRT post-menopause?	In a study of more than 16,000 women, sponsored by the National Heart, Lung and Blood Institute (NHLBI), the rate of coronary heart disease among women who took HRT was 29 percent higher, compared with the women who took placebos.	AGAINST
187	Should women take HRT post-menopause?	Several major studies not only show that HRT increases risks for breast cancer, but also link the treatment to heart disease, stroke and blood clots.	AGAINST
191	Should women take HRT post-menopause?	You can treat many of the symptoms of menopause with exercise and a healthy diet, instead of with HRT.	AGAINST
129	Should women take HRT post-menopause?	As a result, she may experience menopausal symptoms including hot flashes and mood swings.	NONE
37	Should women take HRT post-menopause?	Some women are wary of HRT because it has been reported in the media that it can increase your risk of developing cancer.	AGAINST
157	Should women take HRT post-menopause?	HRT increases ovarian cancer risk by small amount.	AGAINST
231	Should women take HRT post-menopause?	We conclude that estrogen plus progestin does not prevent heart disease and is not beneficial overall, the researchers wrote.	AGAINST
1	Should women take HRT post-menopause?	The authors of an article on the trial's results, published in JAMA, point out that  the actual number of women who are on HRT, getting these illnesses was small.	FAVOR
52	Should women take HRT post-menopause?	Estrogen can also ease vaginal symptoms of menopause, such as dryness, itching, burning and discomfort with intercourse.	FAVOR
149	Should women take HRT post-menopause?	It's also unclear whether any reduction in the risk of bowel cancer would only last for as long as a woman is using HRT.	NONE
130	Should women take HRT post-menopause?	HRT treats these symptoms by boosting the body with more female sex hormones.	FAVOR
151	Should women take HRT post-menopause?	A meta-analysis of 52 epidemiological studies, involving a total of 21488 women with ovarian cancer, almost all from North America, Europe and Australia, was published in The Lancet on 13 February 2015 .	FAVOR
103	Should women take HRT post-menopause?	If you've experienced the menopause and are overweight or obese, you may be more at risk of developing breast cancer.	NONE
99	Should women take HRT post-menopause?	For women who did not take the drug, the cancer incidence dropped to 2.2 per 1,000 over the same period.	AGAINST
116	Should women take HRT post-menopause?	For example, one criterion assessed was whether the women had taken HRT before they�had breast cancer.	NONE
87	Should women take HRT post-menopause?	"Prof Sir Richard Peto, co-author, said: ""For women who take HRT for five years from around age 50, there will be about one extra ovarian cancer for every 1,000 users and one extra ovarian cancer death for every 1,700 users."""	AGAINST
202	Should women take HRT post-menopause?	The study enrolled more than 1 million women ages 50 to 64.	NONE
74	Should women take HRT post-menopause?	"Lead researcher Sir Richard Peto said  ""claims that there was no risk for short courses of HRT simply isn't true""."	AGAINST
214	Should women take HRT post-menopause?	It was eye-catching news in 2002 when researchers called a halt to a major government-run study of a hormone therapy used by millions of older women, after they found that long-term use of estrogen and progestin raised the risk of heart disease, stroke, blood clots, and invasive breast cancer.	AGAINST
210	Should women take HRT post-menopause?	A follow-up of the women in the Women�s Health Initiative trial three years after all study participants stopped taking either the HRT or placebo treatments demonstrated increases in invasive cancers of all sorts (grouped together) in women who had been in the HRT arm of the trial.	AGAINST
121	Should women take HRT post-menopause?	In women who have an intact uterus, giving �unopposed� oestrogen without progesterone can cause overgrowth of the lining of the uterus (the endometrium), which increases the risk of endometrial cancer.	AGAINST
245	Should women take HRT post-menopause?	The WHI study did find a few benefits from the HRT regimen, including a 37 percent reduction in the rate of colorectal cancer, one-third fewer hip fractures, and a 24 percent reduction in total fractures.	FAVOR
20	Should women take HRT post-menopause?	Getting HRT may be inadvisable if you have a personal or family history of breast cancer or if you've ever had uterine cancer, liver disease, a blood clot, heart disease, high blood pressure, a heart attack, or a stroke.	AGAINST
188	Should women take HRT post-menopause?	There is a long established link between lifetime exposure to steroid hormones such as HRT and breast cancer.	AGAINST
71	Should women take HRT post-menopause?	For women who reach menopause prematurely, the protective benefits of hormone therapy usually outweigh the risks.	FAVOR
106	Should women take HRT post-menopause?	Both combined HRT and oestrogen-only HRT can increase your risk of developing breast cancer, although the risk is slightly higher if you take combined HRT.	AGAINST
14	Should women take HRT post-menopause?	For women with moderate to severe or disabling symptoms of menopause, taking hormones for short-term use may make sense.	FAVOR
92	Should women take HRT post-menopause?	Current HRT guidelines from the World Health Organisation, the US and Europe do not mention ovarian cancer, whilst UK guidelines state only that the risk might be increased with long-term use.	AGAINST
